Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,21027
Base Time Seconds,1744929068
Base Time Fractional,.628364260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
137,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.103332660
138,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.106843620
139,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.110351100
140,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.113846200
141,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.117327320
142,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.120822440
143,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.124318780
144,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.127800620
145,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.131296820
146,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.134789820
147,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.138268200
148,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.141777720
149,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.145264180
150,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.148768460
151,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.152270240
152,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.155761400
153,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.159250560
154,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.162754940
155,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.166237300
156,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.169725500
157,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.173217240
158,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.176712160
159,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.180200880
160,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.183703680
161,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.187189840
162,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.190698300
163,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.194189100
164,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.197678560
165,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.201168400
166,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.204651240
167,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.208136220
168,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.211638040
169,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.215120500
170,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.218615240
171,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.222104660
172,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.225599360
173,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.229084160
174,4.210808401695e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107195156,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.232589240
175,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.236079120
176,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242189755,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.239562540
177,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107195156,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.243064060
178,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.246547060
179,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.250048980
180,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.253547900
181,1.899375820358e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107167434,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.257033860
182,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.260531340
183,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.264016800
184,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.267502420
185,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.270999040
186,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.274490760
187,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.277979840
188,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242189755,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.281474740
189,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0002162799647,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.284959700
190,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.288439340
191,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.291939500
192,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.295428780
193,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.298909800
194,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.302403280
195,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.305889140
196,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.309377600
197,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.312870080
198,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242208091,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.316352700
199,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.319837060
200,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.323330240
201,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.326828920
202,3.055054548895e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.330327660
203,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.333825980
204,-4.118686774746e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.337312960
205,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107195156,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.340826880
206,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.344314240
207,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.347806940
208,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.351306220
209,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.354797940
210,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.358286840
211,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.361788780
212,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.365270080
213,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.368764620
214,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.372255300
215,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.375752140
216,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.379232940
217,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107195156,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.382735640
218,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.386222520
219,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.389716920
220,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.393211560
221,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.396702280
222,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.400192620
223,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.403692900
224,4.210808401695e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0002162808669,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.407180340
225,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.410670900
226,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.414166720
227,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.417647040
228,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.421144660
229,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.424633700
230,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107195156,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.428119900
231,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.431619740
232,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.435105800
233,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0002162799647,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.438590080
234,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.442089100
235,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.445573600
236,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.449063320
237,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.452556840
238,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.456041480
239,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.459527060
240,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.463024580
241,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.466512820
242,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.470006880
243,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.473505700
244,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.476998600
245,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.480494960
246,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0002162808669,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.483977620
247,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.487464080
248,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.490963200
249,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.494447800
250,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.497929260
251,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.501422540
252,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.504907720
253,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.508395400
254,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.511886220
255,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.515371320
256,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242189755,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.518856380
257,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.522346300
258,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.525834740
259,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.529316500
260,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.532834580
261,1.899413655337e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.536316600
262,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.539805700
263,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.543314160
264,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.546807840
265,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.550301400
266,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.553808680
267,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.557301280
268,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.560807780
269,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.564294620
270,-4.118686774746e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242171274,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.567788760
271,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.571280640
272,7.437442036462e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242152648,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.574776400
273,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242189755,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.578257720
274,3.055148408748e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.581760160
275,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.585246880
276,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242189755,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.588739260
277,3.055054548895e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.592233640
278,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107176747,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.595729440
279,7.43772216083e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.599215720
280,7.438005923177e-06,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.602717880
281,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.606201920
282,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0001242189755,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.609701520
283,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.613195400
284,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.616679020
285,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.620173900
286,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.623674000
287,1.899488597701e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0002162808669,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.627174960
288,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.630672620
289,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.634156880
290,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.637636860
291,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.641133520
292,1.899451490317e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,0.0001027817780,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.644627060
293,3.055101115024e-05,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,-0.0000107185988,Volt DC,1,F,2W,F,F,04/17/2025,22:31:09,.648115240
